State,Site ID,Plot ID,year,drainage treatment ,crop ,yield (kg/ha)
IN,DPAC,NE,2011,free drainage,soy,4132
IN,DPAC,NW,2011,controlled drainage,soy,4159
IN,DPAC,SE,2011,controlled drainage,soy,4206
IN,DPAC,SW,2011,free drainage,soy,4084
IN,DPAC,NE,2012,free drainage,corn,7869
IN,DPAC,NW,2012,controlled drainage,corn,8543
IN,DPAC,SE,2012,controlled drainage,corn,7869
IN,DPAC,SW,2012,free drainage,corn,7699
IN,DPAC,NE,2013,free drainage,soy,3956
IN,DPAC,NW,2013,controlled drainage,soy,4091
IN,DPAC,SE,2013,controlled drainage,soy,4064
IN,DPAC,SW,2013,free drainage,soy,4010
IN,DPAC,NE,2014,free drainage,corn,12272
IN,DPAC,NW,2014,controlled drainage,corn,12254
IN,DPAC,SE,2014,controlled drainage,corn,12291
IN,DPAC,SW,2014,free drainage,corn,11850
IN,DPAC,NE,2015,free drainage,soy,3309
IN,DPAC,NW,2015,controlled drainage,soy,3552
IN,DPAC,SE,2015,controlled drainage,soy,3458
IN,DPAC,SW,2015,free drainage,soy,3485
OH,HENRY,West,2008,free drainage,popcorn,3619
OH,HENRY,East,2008,controlled drainage,popcorn,3681
OH,HENRY,West,2009,free drainage,corn,11646
OH,HENRY,East,2009,controlled drainage,corn,13665
OH,HENRY,West,2010,free drainage,soy,3016
OH,HENRY,East,2010,controlled drainage,soy,3016
OH,HENRY,West,2011,free drainage,popcorn,16523
OH,HENRY,East,2011,controlled drainage,popcorn,16523
MN,HICKS_B,BW,2006,controlled drainage,,12103
MN,HICKS_B,BE,2006,free drainage,,12103
MN,HICKS_B,BW,2007,controlled drainage,,10159
MN,HICKS_B,BE,2007,free drainage,,9908
MN,HICKS_B,BW,2009,controlled drainage,,14110
MN,HICKS_B,BE,2009,free drainage,,12667
MN,HICKS_B,BW,2010,controlled drainage,,11037
MN,HICKS_B,BE,2010,free drainage,,11413
MN,HICKS_B,BW,2011,controlled drainage,,10347
MN,HICKS_B,BE,2011,free drainage,,10222
MN,HICKS_B,BE32,2012,free drainage,corn,9403
MN,HICKS_B,BE35,2012,free drainage,corn,8526
MN,HICKS_B,BE40,2012,free drainage,corn,10418
MN,HICKS_B,BW8,2012,controlled drainage,corn,9663
MN,HICKS_B,BW19,2012,controlled drainage,corn,8641
MN,HICKS_B,BW25,2012,controlled drainage,corn,9656
MN,HICKS_B,BE32,2013,free drainage,corn,9021
MN,HICKS_B,BE35,2013,free drainage,corn,7389
MN,HICKS_B,BE40,2013,free drainage,corn,9795
MN,HICKS_B,BW8,2013,controlled drainage,corn,9356
MN,HICKS_B,BW19,2013,controlled drainage,corn,7972
MN,HICKS_B,BW25,2013,controlled drainage,corn,9250
MN,HICKS_B,BE32,2014,free drainage,corn,9370
MN,HICKS_B,BE35,2014,free drainage,corn,9130
MN,HICKS_B,BE40,2014,free drainage,corn,9134
MN,HICKS_B,BW8,2014,controlled drainage,corn,8540
MN,HICKS_B,BW19,2014,controlled drainage,corn,9164
MN,HICKS_B,BW25,2014,controlled drainage,corn,10035
MN,HICKS_B,BE32,2015,free drainage,corn,13116
MN,HICKS_B,BE35,2015,free drainage,corn,11774
MN,HICKS_B,BE40,2015,free drainage,corn,13403
MN,HICKS_B,BW8,2015,controlled drainage,corn,10500
MN,HICKS_B,BW19,2015,controlled drainage,corn,12816
MN,HICKS_B,BW25,2015,controlled drainage,corn,12602
MO,MUDS2,101,2010,no drainage,corn,5160
MO,MUDS2,102,2010,no drainage,corn,6798
MO,MUDS2,103,2010,controlled drainage,corn,7055
MO,MUDS2,104,2010,free drainage,corn,7865
MO,MUDS2,105,2010,free drainage,corn,6723
MO,MUDS2,106,2010,controlled drainage,corn,6767
MO,MUDS2,107,2010,no drainage,corn,2191
MO,MUDS2,201,2010,controlled drainage,corn,7093
MO,MUDS2,202,2010,controlled drainage,corn,6591
MO,MUDS2,203,2010,no drainage,corn,6641
MO,MUDS2,204,2010,no drainage,corn,7645
MO,MUDS2,205,2010,free drainage,corn,5882
MO,MUDS2,206,2010,free drainage,corn,6227
MO,MUDS2,207,2010,no drainage,corn,2969
MO,MUDS2,101,2011,no drainage,corn,1381
MO,MUDS2,102,2011,no drainage,corn,5022
MO,MUDS2,103,2011,controlled drainage,corn,3515
MO,MUDS2,104,2011,free drainage,corn,3302
MO,MUDS2,105,2011,free drainage,corn,3879
MO,MUDS2,106,2011,controlled drainage,corn,3132
MO,MUDS2,107,2011,no drainage,corn,885
MO,MUDS2,201,2011,controlled drainage,corn,4501
MO,MUDS2,202,2011,controlled drainage,corn,5116
MO,MUDS2,203,2011,no drainage,corn,5524
MO,MUDS2,204,2011,no drainage,corn,4306
MO,MUDS2,205,2011,free drainage,corn,4689
MO,MUDS2,206,2011,free drainage,corn,4814
MO,MUDS2,207,2011,no drainage,corn,873
MO,MUDS2,101,2012,no drainage,corn,2705
MO,MUDS2,102,2012,no drainage,corn,3233
MO,MUDS2,103,2012,controlled drainage,corn,3609
MO,MUDS2,104,2012,free drainage,corn,3195
MO,MUDS2,105,2012,free drainage,corn,3214
MO,MUDS2,106,2012,controlled drainage,corn,3427
MO,MUDS2,107,2012,no drainage,corn,860
MO,MUDS2,201,2012,controlled drainage,corn,3333
MO,MUDS2,202,2012,controlled drainage,corn,3534
MO,MUDS2,203,2012,no drainage,corn,3170
MO,MUDS2,204,2012,no drainage,corn,2919
MO,MUDS2,205,2012,free drainage,corn,3069
MO,MUDS2,206,2012,free drainage,corn,3195
MO,MUDS2,207,2012,no drainage,corn,672
MO,MUDS2,101,2013,no drainage,corn,5568
MO,MUDS2,102,2013,no drainage,corn,6817
MO,MUDS2,103,2013,controlled drainage,corn,8198
MO,MUDS2,104,2013,free drainage,corn,8813
MO,MUDS2,105,2013,free drainage,corn,8367
MO,MUDS2,106,2013,controlled drainage,corn,8687
MO,MUDS2,107,2013,no drainage,corn,3358
MO,MUDS2,201,2013,controlled drainage,corn,8198
MO,MUDS2,202,2013,controlled drainage,corn,8951
MO,MUDS2,203,2013,no drainage,corn,8719
MO,MUDS2,204,2013,no drainage,corn,8581
MO,MUDS2,205,2013,free drainage,corn,8179
MO,MUDS2,206,2013,free drainage,corn,9001
MO,MUDS2,207,2013,no drainage,corn,1845
MO,MUDS2,101,2014,no drainage,corn,4783
MO,MUDS2,102,2014,no drainage,corn,7827
MO,MUDS2,103,2014,controlled drainage,corn,7281
MO,MUDS2,104,2014,free drainage,corn,7438
MO,MUDS2,105,2014,free drainage,corn,6955
MO,MUDS2,106,2014,controlled drainage,corn,7551
MO,MUDS2,107,2014,no drainage,corn,4237
MO,MUDS2,201,2014,controlled drainage,corn,10288
MO,MUDS2,202,2014,controlled drainage,corn,11562
MO,MUDS2,203,2014,no drainage,corn,11324
MO,MUDS2,204,2014,no drainage,corn,10388
MO,MUDS2,205,2014,free drainage,corn,10119
MO,MUDS2,206,2014,free drainage,corn,10131
MO,MUDS2,207,2014,no drainage,corn,3189
MO,MUDS2,101,2015,no drainage,corn,2486
MO,MUDS2,102,2015,no drainage,corn,3082
MO,MUDS2,103,2015,controlled drainage,corn,2191
MO,MUDS2,104,2015,free drainage,corn,2172
MO,MUDS2,105,2015,free drainage,corn,1638
MO,MUDS2,106,2015,controlled drainage,corn,1645
MO,MUDS2,107,2015,no drainage,corn,490
MO,MUDS2,201,2015,controlled drainage,corn,3547
MO,MUDS2,202,2015,controlled drainage,corn,2749
MO,MUDS2,203,2015,no drainage,corn,3308
MO,MUDS2,204,2015,no drainage,corn,4846
MO,MUDS2,205,2015,free drainage,corn,3107
MO,MUDS2,206,2015,free drainage,corn,1739
MO,MUDS2,207,2015,no drainage,corn,1249
MO,MUDS2,101,2016,no drainage,corn,10830
MO,MUDS2,102,2016,no drainage,corn,12009
MO,MUDS2,103,2016,controlled drainage,corn,13071
MO,MUDS2,104,2016,free drainage,corn,12749
MO,MUDS2,105,2016,free drainage,corn,12199
MO,MUDS2,106,2016,controlled drainage,corn,13193
MO,MUDS2,107,2016,no drainage,corn,9034
MO,MUDS2,201,2016,controlled drainage,corn,12820
MO,MUDS2,202,2016,controlled drainage,corn,13396
MO,MUDS2,203,2016,no drainage,corn,13378
MO,MUDS2,204,2016,no drainage,corn,12720
MO,MUDS2,205,2016,free drainage,corn,13291
MO,MUDS2,206,2016,free drainage,corn,13227
MO,MUDS2,207,2016,no drainage,corn,8540
MO,MUDS4,101,2011,controlled drainage,corn,12169
MO,MUDS4,102,2011,controlled drainage,corn,11885
MO,MUDS4,103,2011,free drainage,corn,11861
MO,MUDS4,104,2011,free drainage,corn,13094
MO,MUDS4,105,2011,no drainage,corn,12822
MO,MUDS4,106,2011,no drainage,corn,12995
MO,MUDS4,201,2011,free drainage,corn,12213
MO,MUDS4,202,2011,free drainage,corn,12570
MO,MUDS4,203,2011,controlled drainage,corn,12372
MO,MUDS4,204,2011,controlled drainage,corn,12661
MO,MUDS4,205,2011,no drainage,corn,11620
MO,MUDS4,206,2011,no drainage,corn,12225
MO,MUDS4,101,2012,controlled drainage,corn,6651
MO,MUDS4,102,2012,controlled drainage,corn,7111
MO,MUDS4,103,2012,free drainage,corn,6768
MO,MUDS4,104,2012,free drainage,corn,6476
MO,MUDS4,105,2012,no drainage,corn,5645
MO,MUDS4,106,2012,no drainage,corn,6511
MO,MUDS4,201,2012,free drainage,corn,6248
MO,MUDS4,202,2012,free drainage,corn,6471
MO,MUDS4,203,2012,controlled drainage,corn,6572
MO,MUDS4,204,2012,controlled drainage,corn,6010
MO,MUDS4,205,2012,no drainage,corn,5095
MO,MUDS4,206,2012,no drainage,corn,5882
MO,MUDS4,101,2013,controlled drainage,corn,9061
MO,MUDS4,102,2013,controlled drainage,corn,9061
MO,MUDS4,103,2013,free drainage,corn,8948
MO,MUDS4,104,2013,free drainage,corn,10161
MO,MUDS4,105,2013,no drainage,corn,8043
MO,MUDS4,106,2013,no drainage,corn,8090
MO,MUDS4,201,2013,free drainage,corn,7557
MO,MUDS4,202,2013,free drainage,corn,9447
MO,MUDS4,203,2013,controlled drainage,corn,9230
MO,MUDS4,204,2013,controlled drainage,corn,8314
MO,MUDS4,205,2013,no drainage,corn,8836
MO,MUDS4,206,2013,no drainage,corn,8688
IA,SERF_IA,S1,2007,shallow drainage,corn,13402
IA,SERF_IA,S2,2007,free drainage,corn,13791
IA,SERF_IA,S3,2007,controlled drainage,corn,12048
IA,SERF_IA,S4,2007,controlled drainage,corn,12973
IA,SERF_IA,S5,2007,free drainage,corn,12395
IA,SERF_IA,S6,2007,shallow drainage,corn,12597
IA,SERF_IA,S7,2007,no drainage,corn,12285
IA,SERF_IA,S8,2007,no drainage,corn,12205
IA,SERF_IA,S1,2007,shallow drainage,soy,3329
IA,SERF_IA,S2,2007,free drainage,soy,4214
IA,SERF_IA,S3,2007,controlled drainage,soy,4065
IA,SERF_IA,S4,2007,controlled drainage,soy,4534
IA,SERF_IA,S5,2007,free drainage,soy,4683
IA,SERF_IA,S6,2007,shallow drainage,soy,4589
IA,SERF_IA,S7,2007,no drainage,soy,4367
IA,SERF_IA,S8,2007,no drainage,soy,2819
IA,SERF_IA,S1,2008,shallow drainage,corn,12809
IA,SERF_IA,S2,2008,free drainage,corn,12543
IA,SERF_IA,S3,2008,controlled drainage,corn,12156
IA,SERF_IA,S4,2008,controlled drainage,corn,12512
IA,SERF_IA,S5,2008,free drainage,corn,12625
IA,SERF_IA,S6,2008,shallow drainage,corn,12967
IA,SERF_IA,S7,2008,no drainage,corn,12764
IA,SERF_IA,S8,2008,no drainage,corn,13180
IA,SERF_IA,S1,2008,shallow drainage,soy,3172
IA,SERF_IA,S2,2008,free drainage,soy,3503
IA,SERF_IA,S3,2008,controlled drainage,soy,3892
IA,SERF_IA,S4,2008,controlled drainage,soy,3431
IA,SERF_IA,S5,2008,free drainage,soy,3723
IA,SERF_IA,S6,2008,shallow drainage,soy,3783
IA,SERF_IA,S7,2008,no drainage,soy,3527
IA,SERF_IA,S8,2008,no drainage,soy,3809
IA,SERF_IA,S1,2009,shallow drainage,corn,13487
IA,SERF_IA,S2,2009,free drainage,corn,13313
IA,SERF_IA,S3,2009,controlled drainage,corn,9145
IA,SERF_IA,S4,2009,controlled drainage,corn,13224
IA,SERF_IA,S5,2009,free drainage,corn,11606
IA,SERF_IA,S6,2009,shallow drainage,corn,10253
IA,SERF_IA,S7,2009,no drainage,corn,10671
IA,SERF_IA,S8,2009,no drainage,corn,9697
IA,SERF_IA,S1,2009,shallow drainage,soy,5063
IA,SERF_IA,S2,2009,free drainage,soy,4811
IA,SERF_IA,S3,2009,controlled drainage,soy,5315
IA,SERF_IA,S4,2009,controlled drainage,soy,4448
IA,SERF_IA,S5,2009,free drainage,soy,5564
IA,SERF_IA,S6,2009,shallow drainage,soy,4578
IA,SERF_IA,S7,2009,no drainage,soy,2348
IA,SERF_IA,S8,2009,no drainage,soy,4694
IA,SERF_IA,S1,2010,shallow drainage,corn,12416
IA,SERF_IA,S2,2010,free drainage,corn,13029
IA,SERF_IA,S3,2010,controlled drainage,corn,10942
IA,SERF_IA,S4,2010,controlled drainage,corn,12384
IA,SERF_IA,S5,2010,free drainage,corn,11949
IA,SERF_IA,S6,2010,shallow drainage,corn,11389
IA,SERF_IA,S7,2010,no drainage,corn,10980
IA,SERF_IA,S8,2010,no drainage,corn,11972
IA,SERF_IA,S1,2010,shallow drainage,soy,4114
IA,SERF_IA,S2,2010,free drainage,soy,4436
IA,SERF_IA,S3,2010,controlled drainage,soy,3677
IA,SERF_IA,S4,2010,controlled drainage,soy,4460
IA,SERF_IA,S5,2010,free drainage,soy,3702
IA,SERF_IA,S6,2010,shallow drainage,soy,3559
IA,SERF_IA,S7,2010,no drainage,soy,3537
IA,SERF_IA,S8,2010,no drainage,soy,3594
IA,SERF_IA,S1,2011,shallow drainage,corn,13105
IA,SERF_IA,S2,2011,free drainage,corn,12562
IA,SERF_IA,S3,2011,controlled drainage,corn,12678
IA,SERF_IA,S4,2011,controlled drainage,corn,11450
IA,SERF_IA,S5,2011,free drainage,corn,11384
IA,SERF_IA,S6,2011,shallow drainage,corn,11522
IA,SERF_IA,S7,2011,no drainage,corn,12334
IA,SERF_IA,S8,2011,no drainage,corn,11635
IA,SERF_IA,S1,2011,shallow drainage,soy,3602
IA,SERF_IA,S2,2011,free drainage,soy,3758
IA,SERF_IA,S3,2011,controlled drainage,soy,3814
IA,SERF_IA,S4,2011,controlled drainage,soy,3368
IA,SERF_IA,S5,2011,free drainage,soy,3737
IA,SERF_IA,S6,2011,shallow drainage,soy,3830
IA,SERF_IA,S7,2011,no drainage,soy,3855
IA,SERF_IA,S8,2011,no drainage,soy,3366
IA,SERF_IA,S1,2012,shallow drainage,corn,11908
IA,SERF_IA,S2,2012,free drainage,corn,13216
IA,SERF_IA,S3,2012,controlled drainage,corn,11873
IA,SERF_IA,S4,2012,controlled drainage,corn,11906
IA,SERF_IA,S5,2012,free drainage,corn,11744
IA,SERF_IA,S6,2012,shallow drainage,corn,11134
IA,SERF_IA,S7,2012,no drainage,corn,10620
IA,SERF_IA,S8,2012,no drainage,corn,12691
IA,SERF_IA,S1,2012,shallow drainage,soy,3791
IA,SERF_IA,S2,2012,free drainage,soy,3745
IA,SERF_IA,S3,2012,controlled drainage,soy,4060
IA,SERF_IA,S4,2012,controlled drainage,soy,3967
IA,SERF_IA,S5,2012,free drainage,soy,4178
IA,SERF_IA,S6,2012,shallow drainage,soy,4301
IA,SERF_IA,S7,2012,no drainage,soy,3922
IA,SERF_IA,S8,2012,no drainage,soy,4015
IA,SERF_IA,S1,2013,shallow drainage,corn,7786
IA,SERF_IA,S2,2013,free drainage,corn,8759
IA,SERF_IA,S3,2013,controlled drainage,corn,8505
IA,SERF_IA,S4,2013,controlled drainage,corn,8303
IA,SERF_IA,S5,2013,free drainage,corn,9502
IA,SERF_IA,S6,2013,shallow drainage,corn,9048
IA,SERF_IA,S7,2013,no drainage,corn,8871
IA,SERF_IA,S8,2013,no drainage,corn,8641
IA,SERF_IA,S1,2013,shallow drainage,soy,2548
IA,SERF_IA,S2,2013,free drainage,soy,2318
IA,SERF_IA,S3,2013,controlled drainage,soy,2485
IA,SERF_IA,S4,2013,controlled drainage,soy,2513
IA,SERF_IA,S5,2013,free drainage,soy,2624
IA,SERF_IA,S6,2013,shallow drainage,soy,2605
IA,SERF_IA,S7,2013,no drainage,soy,2376
IA,SERF_IA,S8,2013,no drainage,soy,2407
IA,SERF_IA,S1,2014,shallow drainage,corn,13247
IA,SERF_IA,S2,2014,free drainage,corn,13319
IA,SERF_IA,S3,2014,controlled drainage,corn,13992
IA,SERF_IA,S4,2014,controlled drainage,corn,13593
IA,SERF_IA,S5,2014,free drainage,corn,14220
IA,SERF_IA,S6,2014,shallow drainage,corn,13687
IA,SERF_IA,S7,2014,no drainage,corn,12673
IA,SERF_IA,S8,2014,no drainage,corn,13654
IA,SERF_IA,S1,2014,shallow drainage,soy,4169
IA,SERF_IA,S2,2014,free drainage,soy,3923
IA,SERF_IA,S3,2014,controlled drainage,soy,4049
IA,SERF_IA,S4,2014,controlled drainage,soy,4203
IA,SERF_IA,S5,2014,free drainage,soy,4178
IA,SERF_IA,S6,2014,shallow drainage,soy,3975
IA,SERF_IA,S7,2014,no drainage,soy,3372
IA,SERF_IA,S8,2014,no drainage,soy,3333
IA,SERF_IA,S1,2015,shallow drainage,corn,15225
IA,SERF_IA,S2,2015,free drainage,corn,14923
IA,SERF_IA,S3,2015,controlled drainage,corn,11469
IA,SERF_IA,S4,2015,controlled drainage,corn,14764
IA,SERF_IA,S5,2015,free drainage,corn,13588
IA,SERF_IA,S6,2015,shallow drainage,corn,12472
IA,SERF_IA,S7,2015,no drainage,corn,12475
IA,SERF_IA,S8,2015,no drainage,corn,11379
IA,SERF_IA,S1,2015,shallow drainage,soy,4103
IA,SERF_IA,S2,2015,free drainage,soy,4378
IA,SERF_IA,S3,2015,controlled drainage,soy,3874
IA,SERF_IA,S4,2015,controlled drainage,soy,4530
IA,SERF_IA,S5,2015,free drainage,soy,4383
IA,SERF_IA,S6,2015,shallow drainage,soy,4692
IA,SERF_IA,S7,2015,no drainage,soy,3624
IA,SERF_IA,S8,2015,no drainage,soy,4341
IA,SERF_IA,S1,2016,shallow drainage,corn,11364
IA,SERF_IA,S2,2016,free drainage,corn,11169
IA,SERF_IA,S3,2016,controlled drainage,corn,12949
IA,SERF_IA,S4,2016,controlled drainage,corn,10703
IA,SERF_IA,S5,2016,free drainage,corn,12957
IA,SERF_IA,S6,2016,shallow drainage,corn,13144
IA,SERF_IA,S7,2016,no drainage,corn,10097
IA,SERF_IA,S8,2016,no drainage,corn,13062
IA,SERF_IA,S1,2016,shallow drainage,soy,3044
IA,SERF_IA,S2,2016,free drainage,soy,3336
IA,SERF_IA,S3,2016,controlled drainage,soy,4229
IA,SERF_IA,S4,2016,controlled drainage,soy,3399
IA,SERF_IA,S5,2016,free drainage,soy,3751
IA,SERF_IA,S6,2016,shallow drainage,soy,3953
IA,SERF_IA,S7,2016,no drainage,soy,4053
IA,SERF_IA,S8,2016,no drainage,soy,4158
SD,SERF_SD,Plot7,2016,free drainage,corn,12138
SD,SERF_SD,Plot8,2016,controlled drainage,corn,11115
OH,STJOHNS,WN,2007,controlled drainage,wheat,3901
OH,STJOHNS,WS,2007,free drainage,wheat,3901
OH,STJOHNS,WN,2008,controlled drainage,corn,10985
OH,STJOHNS,WS,2008,free drainage,corn,10985
OH,STJOHNS,WN,2009,controlled drainage,soy,3423
OH,STJOHNS,WS,2009,free drainage,soy,3423
OH,STJOHNS,WN,2010,controlled drainage,corn,13433
OH,STJOHNS,WS,2010,free drainage,corn,13433
OH,STJOHNS,WN,2011,controlled drainage,soy,3046
OH,STJOHNS,WS,2011,free drainage,soy,3346
OH,STJOHNS,WN,2012,controlled drainage,wheat,6523
OH,STJOHNS,WS,2012,free drainage,wheat,6523
OH,STJOHNS,WN,2013,controlled drainage,corn,14248
OH,STJOHNS,WS,2013,free drainage,corn,14428
OH,STJOHNS,WN,2014,controlled drainage,soy,3201
OH,STJOHNS,WS,2014,free drainage,soy,3201
OH,STJOHNS,WN,2015,controlled drainage,corn,11300
OH,STJOHNS,WS,2015,free drainage,corn,11300
IA,STORY,1,2006,controlled drainage,corn,12306
IA,STORY,2,2006,controlled drainage,corn,11692
IA,STORY,3,2006,controlled drainage,corn,12010
IA,STORY,4,2006,free drainage,corn,12125
IA,STORY,5,2006,free drainage,corn,11319
IA,STORY,6,2006,free drainage,corn,11198
IA,STORY,7,2006,free drainage,corn,11026
IA,STORY,8,2006,free drainage,corn,11199
IA,STORY,9,2006,free drainage,corn,11020
IA,STORY,10,2006,controlled drainage,corn,10856
IA,STORY,11,2006,free drainage,corn,11819
IA,STORY,12,2006,free drainage,corn,10452
IA,STORY,1,2007,controlled drainage,soy,4241
IA,STORY,2,2007,controlled drainage,soy,4302
IA,STORY,3,2007,controlled drainage,soy,4133
IA,STORY,4,2007,free drainage,soy,4086
IA,STORY,5,2007,free drainage,soy,3864
IA,STORY,6,2007,free drainage,soy,3947
IA,STORY,7,2007,free drainage,soy,3917
IA,STORY,8,2007,free drainage,soy,3912
IA,STORY,9,2007,free drainage,soy,3875
IA,STORY,10,2007,controlled drainage,soy,4189
IA,STORY,11,2007,free drainage,soy,4039
IA,STORY,12,2007,free drainage,soy,3711
IA,STORY,1,2008,controlled drainage,corn,14373
IA,STORY,2,2008,controlled drainage,corn,13965
IA,STORY,3,2008,controlled drainage,corn,13744
IA,STORY,4,2008,free drainage,corn,17795
IA,STORY,5,2008,free drainage,corn,14285
IA,STORY,6,2008,free drainage,corn,14885
IA,STORY,7,2008,free drainage,corn,14517
IA,STORY,8,2008,free drainage,corn,14111
IA,STORY,9,2008,free drainage,corn,13477
IA,STORY,10,2008,controlled drainage,corn,14225
IA,STORY,11,2008,free drainage,corn,13677
IA,STORY,12,2008,free drainage,corn,NA
IA,STORY,1,2009,controlled drainage,soy,3814
IA,STORY,2,2009,controlled drainage,soy,4042
IA,STORY,3,2009,controlled drainage,soy,4055
IA,STORY,4,2009,free drainage,soy,3787
IA,STORY,5,2009,free drainage,soy,3993
IA,STORY,6,2009,free drainage,soy,3727
IA,STORY,7,2009,free drainage,soy,3561
IA,STORY,8,2009,free drainage,soy,3765
IA,STORY,9,2009,free drainage,soy,3724
IA,STORY,10,2009,controlled drainage,soy,4237
IA,STORY,11,2009,free drainage,soy,4058
IA,STORY,12,2009,free drainage,soy,3671
NC,TIDE_OLD,H2,2007,free drainage,corn,10637
NC,TIDE_OLD,H3,2007,controlled drainage,corn,11566
NC,TIDE_OLD,H4,2007,controlled drainage,corn,10481
NC,TIDE_OLD,H5,2007,free drainage,corn,9101
NC,TIDE_OLD,H2,2008,free drainage,soy,2588
NC,TIDE_OLD,H3,2008,controlled drainage,soy,3039
NC,TIDE_OLD,H4,2008,controlled drainage,soy,3095
NC,TIDE_OLD,H5,2008,free drainage,soy,3161
NC,TIDE_OLD,H2,2008,free drainage,wheat,3212
NC,TIDE_OLD,H3,2008,controlled drainage,wheat,3306
NC,TIDE_OLD,H4,2008,controlled drainage,wheat,3642
NC,TIDE_OLD,H5,2008,free drainage,wheat,3609
NC,TIDE_OLD,H2,2009,free drainage,corn,9603
NC,TIDE_OLD,H3,2009,controlled drainage,corn,9996
NC,TIDE_OLD,H4,2009,controlled drainage,corn,8264
NC,TIDE_OLD,H5,2009,free drainage,corn,7980
NC,TIDE_OLD,H2,2010,free drainage,soy,2554
NC,TIDE_OLD,H3,2010,controlled drainage,soy,2258
NC,TIDE_OLD,H4,2010,controlled drainage,soy,2219
NC,TIDE_OLD,H5,2010,free drainage,soy,2747
NC,TIDE_OLD,H2,2010,free drainage,wheat,1956
NC,TIDE_OLD,H3,2010,controlled drainage,wheat,1821
NC,TIDE_OLD,H4,2010,controlled drainage,wheat,2096
NC,TIDE_OLD,H5,2010,free drainage,wheat,1246
NC,TIDE_OLD,H2,2011,free drainage,corn,6389
NC,TIDE_OLD,H3,2011,controlled drainage,corn,6982
NC,TIDE_OLD,H4,2011,controlled drainage,corn,5935
NC,TIDE_OLD,H5,2011,free drainage,corn,5700
NC,TIDE_OLD,H2,2012,free drainage,soy,3716
NC,TIDE_OLD,H3,2012,controlled drainage,soy,3362
NC,TIDE_OLD,H4,2012,controlled drainage,soy,2977
NC,TIDE_OLD,H5,2012,free drainage,soy,3465
NC,TIDE_OLD,H2,2012,free drainage,wheat,4948
NC,TIDE_OLD,H3,2012,controlled drainage,wheat,4746
NC,TIDE_OLD,H4,2012,controlled drainage,wheat,5011
NC,TIDE_OLD,H5,2012,free drainage,wheat,4596
OH,AUGLA,East,2010,controlled drainage ,soy,4579.7
OH,AUGLA,West,2010,free drainage,soy,4579.7
OH,AUGLA,East,2011,controlled drainage ,popcorn,3688.1
OH,AUGLA,West,2011,free drainage,popcorn,3688.1
OH,AUGLA,East,2012,free drainage,corn,8222.9
OH,AUGLA,West,2012,controlled drainage ,corn,8222.9
ND,CLAY_C,FD,2012,free drainage,corn,10733.7
ND,CLAY_C,FD,2013,free drainage,soy,3624.8
ND,CLAY_C,FD,2014,free drainage,soy,3907.2
ND,CLAY_C,FD,2015,free drainage,corn,11361.4
ND,CLAY_C,FD,2016,free drainage,soy,2690
ND,CLAY_R,CD,2012,controlled drainage with subirrigation,corn,7783.5
ND,CLAY_R,SI,2012,controlled drainage ,corn,8850.6
ND,CLAY_R,CD,2013,controlled drainage ,corn,10922
ND,CLAY_R,SI,2013,controlled drainage with subirrigation,corn,11110.3
ND,CLAY_R,CD,2014,controlled drainage ,soy,3308.7
ND,CLAY_R,SI,2014,controlled drainage with subirrigation,soy,3678.6
ND,CLAY_R,CD,2015,controlled drainage ,sugarbeet,57344
ND,CLAY_R,SI,2015,controlled drainage with subirrigation,sugarbeet,57344
ND,CLAY_R,CD,2016,controlled drainage with subirrigation,corn,11430.4
ND,CLAY_R,SI,2016,controlled drainage with subirrigation,corn,11474.4
ND,CLAY_U,UD,2012,no drainage,corn,11800.8
ND,CLAY_U,UD,2013,no drainage,soy,2911.9
ND,CLAY_U,UD,2014,no drainage,corn,7507.3
ND,CLAY_U,UD,2015,no drainage,soy,3093.5
ND,CLAY_U,UD,2016,no drainage,soy,2898.5
OH,CRAWF,North,2007,controlled drainage,wheat,4868.9
OH,CRAWF,South,2007,free drainage,wheat,4868.9
OH,CRAWF,North,2008,controlled drainage,corn,9497.1
OH,CRAWF,South,2008,free drainage,corn,9497.1
OH,CRAWF,North,2009,controlled drainage,soy,na
OH,CRAWF,South,2009,free drainage,soy,na
OH,CRAWF,North,2010,controlled drainage,corn,9038.9
OH,CRAWF,South,2010,free drainage,corn,9038.9
OH,CRAWF,North,2011,controlled drainage,soy,3698.8
OH,CRAWF,South,2011,free drainage,soy,3698.8
OH,DEFI_M,East,2006,,soy,3174.2
OH,DEFI_M,West,2006,,soy,3174.2
OH,DEFI_M,East,2007,,corn,9365.3
OH,DEFI_M,West,2007,,corn,9365.3
OH,DEFI_M,East,2008,controlled drainage,soy,1883
OH,DEFI_M,West,2008,free drainage,soy,1883
OH,DEFI_M,East,2009,controlled drainage,corn,7783.5
OH,DEFI_M,West,2009,free drainage,corn,8725
OH,DEFI_M,East,2010,controlled drainage,soy,2616
OH,DEFI_M,West,2010,free drainage,soy,2616
OH,DEFI_M,East,2011,controlled drainage,soy,3302
OH,DEFI_M,West,2011,free drainage,soy,3302
OH,DEFI_M,East,2012,free drainage,corn,2918.8
OH,DEFI_M,West,2012,controlled drainage,corn,2918.8
OH,DEFI_R,6,1997,controlled drainage with subirrigation,corn,"10,351"
OH,DEFI_R,7,1997,controlled drainage with subirrigation,corn,"9,560"
OH,DEFI_R,8,1997,controlled drainage with subirrigation,corn,"10,351"
